image_id,target_ar,rank,candidate_id,source,source_group,score_final,why_tags
sstk_image_1227512164,9:16,2,9x16_g12x12_s1_i0023,grid,grid,-19.734111,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|horizon_on_third|rule_of_thirds
sstk_image_1227512164,9:16,3,9x16_g12x12_s1_i0022,grid,grid,-19.749804,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|horizon_on_third|rule_of_thirds
sstk_image_1227512164,9:16,4,9x16_g12x12_s0_i0038,grid,grid,-20.21988,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|copy_space_kept|horizon_on_third|symmetry|tight_crop
sstk_image_1227512164,9:16,5,9x16_g12x12_smx2_i0003,baseline_maxarea_slide,baseline,-22.029888,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|horizon_on_third|symmetry
sstk_image_1227512164,16:9,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-2.475778,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|copy_space_kept|horizon_on_third|symmetry|wide_crop
sstk_image_1227512164,16:9,2,16x9_g12x12_steach_cgs_jit0_10_i0020,teacher:jitter,teacher_seed,-5.349717,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|horizon_on_third|symmetry
sstk_image_1227512164,16:9,3,16x9_g12x12_sphi0_2_i0045,phi_thirds,phi,-12.003759,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|copy_space_kept|symmetry|tight_crop
sstk_image_1227512164,16:9,4,16x9_g12x12_sphi0_14_i0055,phi_thirds,phi,-12.016279,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|copy_space_kept|symmetry|tight_crop
sstk_image_1227512164,16:9,5,16x9_g12x12_s0_i0121,grid,grid,-14.275334,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|copy_space_kept|symmetry|tight_crop
sstk_image_1227512164,3:4,1,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-9.435848,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|horizon_on_third|symmetry
sstk_image_1227512164,3:4,2,3x4_g12x12_s2_i0023,grid,grid,-13.314406,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|horizon_on_third|rule_of_thirds
sstk_image_1227512164,3:4,3,3x4_g12x12_s2_i0025,grid,grid,-13.327599,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|horizon_on_third|rule_of_thirds
sstk_image_1227512164,3:4,4,3x4_g12x12_s2_i0026,grid,grid,-16.251743,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|horizon_on_third|symmetry
sstk_image_1227512164,3:4,5,3x4_g12x12_s2_i0022,grid,grid,-16.25356,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|horizon_on_third|symmetry
sstk_image_1227512164,4:3,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.893746,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|copy_space_kept|horizon_on_third|symmetry|wide_crop
sstk_image_1227512164,4:3,2,4x3_g12x12_s3_i0037,grid,grid,-6.709518,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|horizon_on_third|symmetry
sstk_image_1227512164,4:3,3,4x3_g12x12_s3_i0043,grid,grid,-6.735648,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|horizon_on_third|symmetry
sstk_image_1227512164,4:3,4,4x3_g12x12_sphi0_14_i0029,phi_thirds,phi,-11.465653,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|copy_space_kept|symmetry|tight_crop
sstk_image_1227512164,4:3,5,4x3_g12x12_sphi0_10_i0025,phi_thirds,phi,-11.491678,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|copy_space_kept|symmetry|tight_crop
bigstock_image_340885888,1:1,1,1x1_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-0.915882,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
bigstock_image_340885888,1:1,2,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-6.58455,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|symmetry
bigstock_image_340885888,1:1,3,1x1_g12x12_s1_i0055,grid,grid,-1.780937,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|phi_grid|rule_of_thirds|symmetry
bigstock_image_340885888,1:1,4,1x1_g12x12_sobj1_i0021,object_template,other,-2.148345,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|symmetry|tight_crop
bigstock_image_340885888,1:1,5,1x1_g12x12_s2_i0039,grid,grid,-3.355025,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
bigstock_image_340885888,9:16,1,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-17.580303,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|symmetry|tight_crop
bigstock_image_340885888,9:16,2,9x16_g12x12_s0_i0025,grid,grid,-1.605933,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|symmetry|tight_crop
bigstock_image_340885888,9:16,3,9x16_g12x12_s0_i0026,grid,grid,-1.623216,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|symmetry|tight_crop
bigstock_image_340885888,9:16,4,9x16_g12x12_s0_i0024,grid,grid,-1.63617,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|symmetry|tight_crop
bigstock_image_340885888,9:16,5,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-3.152969,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|phi_grid|rule_of_thirds|symmetry
bigstock_image_340885888,16:9,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-0.867258,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|rule_of_thirds|symmetry|wide_crop
bigstock_image_340885888,16:9,2,16x9_g12x12_s3_i0049,grid,grid,-1.740463,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|rule_of_thirds|symmetry
bigstock_image_340885888,16:9,3,16x9_g12x12_s1_i0088,grid,grid,-1.844596,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|phi_grid|rule_of_thirds|symmetry|tight_crop
bigstock_image_340885888,16:9,4,16x9_g12x12_sphi0_7_i0029,phi_thirds,phi,-1.858943,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|phi_grid|rule_of_thirds|symmetry|tight_crop
bigstock_image_340885888,16:9,5,16x9_g12x12_s2_i0064,grid,grid,-2.862008,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|rule_of_thirds|symmetry
bigstock_image_340885888,3:4,1,3x4_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-1.015193,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|phi_grid|rule_of_thirds
bigstock_image_340885888,3:4,2,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-11.345354,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|symmetry
bigstock_image_340885888,3:4,3,3x4_g12x12_sobj1_i0021,object_template,other,-3.643444,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|symmetry|tight_crop
bigstock_image_340885888,3:4,4,3x4_g12x12_s0_i0055,grid,grid,-5.212388,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|phi_grid|rule_of_thirds|symmetry
bigstock_image_340885888,3:4,5,3x4_g12x12_s0_i0053,grid,grid,-5.293458,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|rule_of_thirds|symmetry|tight_crop
bigstock_image_340885888,4:3,1,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-0.895257,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|phi_grid|rule_of_thirds|symmetry|wide_crop
bigstock_image_340885888,4:3,2,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-2.987722,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|symmetry|wide_crop
bigstock_image_340885888,4:3,3,4x3_g12x12_s3_i0049,grid,grid,-0.961994,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|rule_of_thirds|symmetry
bigstock_image_340885888,4:3,4,4x3_g12x12_s3_i0051,grid,grid,-0.981489,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
bigstock_image_340885888,4:3,5,4x3_g12x12_s2_i0065,grid,grid,-1.904202,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
sstk_image_211151680,1:1,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.057138,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|phi_grid
sstk_image_211151680,1:1,2,1x1_g12x12_sjit0_i0032,jitter,jitter,1.040151,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_211151680,1:1,3,1x1_g12x12_s2_i0052,grid,grid,1.03876,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_211151680,1:1,4,1x1_g12x12_s2_i0055,grid,grid,1.029046,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_211151680,1:1,5,1x1_g12x12_sobj1_i0022,object_template,other,0.980753,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|copy_space_kept|symmetry|tight_crop
sstk_image_211151680,9:16,1,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-0.805903,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|symmetry
sstk_image_211151680,9:16,2,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.38296,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_211151680,9:16,3,9x16_g12x12_sobj0_i0022,object_template,other,-3.380987,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|copy_space_kept|symmetry|tight_crop
sstk_image_211151680,9:16,4,9x16_g12x12_s0_i0042,grid,grid,-3.548169,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_211151680,9:16,5,9x16_g12x12_s1_i0024,grid,grid,-4.491806,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_211151680,16:9,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.084897,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|copy_space_kept|phi_grid|symmetry
sstk_image_211151680,16:9,2,16x9_g12x12_s3_i0071,grid,grid,1.047483,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_211151680,16:9,3,16x9_g12x12_s3_i0073,grid,grid,1.043046,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_211151680,16:9,4,16x9_g12x12_s3_i0076,grid,grid,1.031112,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_211151680,16:9,5,16x9_g12x12_sjit0_i0052,jitter,jitter,1.010144,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_211151680,3:4,1,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.048046,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_211151680,3:4,2,3x4_g12x12_s1_i0037,grid,grid,-0.430822,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|copy_space_kept|phi_grid|symmetry
sstk_image_211151680,3:4,3,3x4_g12x12_s2_i0030,grid,grid,-1.548985,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_211151680,3:4,4,3x4_g12x12_s2_i0031,grid,grid,-2.471968,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_211151680,3:4,5,3x4_g12x12_s0_i0049,grid,grid,-4.806684,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|copy_space_kept|phi_grid|rule_of_thirds|symmetry
sstk_image_211151680,4:3,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.078303,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|copy_space_kept|phi_grid|symmetry
sstk_image_211151680,4:3,2,4x3_g12x12_sjit2_i0025,jitter,jitter,1.070654,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|phi_grid
sstk_image_211151680,4:3,3,4x3_g12x12_s3_i0059,grid,grid,1.054297,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_211151680,4:3,4,4x3_g12x12_s3_i0054,grid,grid,1.052507,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_211151680,4:3,5,4x3_g12x12_s3_i0058,grid,grid,1.038378,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_1618262308,1:1,1,1x1_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,1.046818,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1618262308,1:1,2,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-4.603621,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|symmetry
sstk_image_1618262308,1:1,3,1x1_g12x12_s1_i0054,grid,grid,-0.651883,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1618262308,1:1,4,1x1_g12x12_s2_i0038,grid,grid,-2.027159,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1618262308,1:1,5,1x1_g12x12_s0_i0072,grid,grid,-2.977853,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|phi_grid|rule_of_thirds|symmetry
sstk_image_1618262308,9:16,1,9x16_g12x12_smx2_i0003,baseline_maxarea_slide,baseline,0.913668,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_1618262308,9:16,2,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-14.178549,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|symmetry
sstk_image_1618262308,9:16,3,9x16_g12x12_sobj0_i0030,object_template,other,-1.835755,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|symmetry|tight_crop
sstk_image_1618262308,9:16,4,9x16_g12x12_scopyx_i0006,copyspace_align,other,-2.913484,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1618262308,9:16,5,9x16_g12x12_s0_i0037,grid,grid,-3.928053,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|phi_grid|rule_of_thirds|symmetry
sstk_image_1618262308,16:9,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-0.366516,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|copy_space_kept|rule_of_thirds|symmetry|wide_crop
sstk_image_1618262308,16:9,2,16x9_g12x12_s3_i0047,grid,grid,-1.212635,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|rule_of_thirds|symmetry
sstk_image_1618262308,16:9,3,16x9_g12x12_s2_i0056,grid,grid,-2.695725,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|rule_of_thirds|symmetry
sstk_image_1618262308,16:9,4,16x9_g12x12_s1_i0072,grid,grid,-3.530281,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1618262308,16:9,5,16x9_g12x12_s3_i0045,grid,grid,-3.778374,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|rule_of_thirds|symmetry
sstk_image_1618262308,3:4,1,3x4_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,0.988377,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|phi_grid
sstk_image_1618262308,3:4,2,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-8.733165,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|symmetry
sstk_image_1618262308,3:4,3,3x4_g12x12_sobj0_i0022,object_template,other,-0.565621,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|symmetry|tight_crop
sstk_image_1618262308,3:4,4,3x4_g12x12_s1_i0030,grid,grid,-1.655904,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1618262308,3:4,5,3x4_g12x12_smx3_i0003,baseline_maxarea_slide,baseline,-2.585773,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1618262308,4:3,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.447481,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|copy_space_kept|symmetry|wide_crop
sstk_image_1618262308,4:3,2,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-0.392393,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|copy_space_kept|rule_of_thirds|symmetry|wide_crop
sstk_image_1618262308,4:3,3,4x3_g12x12_s2_i0060,grid,grid,-0.845053,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1618262308,4:3,4,4x3_g12x12_s4_i0046,grid,grid,-1.140988,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|rule_of_thirds|symmetry
sstk_image_1618262308,4:3,5,4x3_g12x12_s1_i0075,grid,grid,-2.718781,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|copy_space_kept|phi_grid|rule_of_thirds|symmetry
sstk_image_275323250,1:1,1,1x1_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-1.243315,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|phi_grid|symmetry
sstk_image_275323250,1:1,2,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-2.901188,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|phi_grid|rule_of_thirds
sstk_image_275323250,1:1,3,1x1_g12x12_s3_i0047,grid,grid,-5.044631,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
sstk_image_275323250,1:1,4,1x1_g12x12_s3_i0045,grid,grid,-6.319957,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
sstk_image_275323250,1:1,5,1x1_g12x12_s2_i0057,grid,grid,-6.463103,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|horizon_on_third|phi_grid|rule_of_thirds
sstk_image_275323250,9:16,1,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-8.341913,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|phi_grid|symmetry
sstk_image_275323250,9:16,2,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-11.212094,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
sstk_image_275323250,9:16,3,9x16_g12x12_s0_i0042,grid,grid,-12.98243,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|horizon_on_third|phi_grid|rule_of_thirds|symmetry
sstk_image_275323250,9:16,4,9x16_g12x12_s1_i0025,grid,grid,-13.604597,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|rule_of_thirds|symmetry
sstk_image_275323250,9:16,5,9x16_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-15.227803,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|symmetry
sstk_image_275323250,16:9,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-0.729647,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|horizon_on_third|phi_grid|rule_of_thirds
sstk_image_275323250,16:9,2,16x9_g12x12_smy1_i0003,baseline_maxarea_slide,baseline,1.069796,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|phi_grid|symmetry|wide_crop
